seat_won,member,donor_name,tot_from_donor,tot_to_candidate,party,counties,term_start,house_district,senate_district
Representative District 88,Mary Belk,Enterprise Holdings Inc PAC,1000,45772,D,Mecklenburg,1-Jan-17,88,NA
Representative District 88,Mary Belk,McGuireWoods Federal PAC Fund,750,45772,D,Mecklenburg,1-Jan-17,88,NA
Representative District 88,Mary Belk,Metrolina Area Radiologists for Quality in Medicine PAC,3000,45772,D,Mecklenburg,1-Jan-17,88,NA
Representative District 88,Mary Belk,NC Association of Electric Cooperatives Rural Electric Action Program,400,45772,D,Mecklenburg,1-Jan-17,88,NA
Representative District 88,Mary Belk,NC Democratic Party,367.74,45772,D,Mecklenburg,1-Jan-17,88,NA
Representative District 88,Mary Belk,Southern States Police Benevolent Association PAC,1000,45772,D,Mecklenburg,1-Jan-17,88,NA
Representative District 88,Mary Belk,Wells Fargo and Company NC Employees Good Government Fund,750,45772,D,Mecklenburg,1-Jan-17,88,NA
Representative District 89,Mitchell S. Setzer,Allstate Insurance Comp PAC,2250,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,American Airlines Inc PAC,1500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,American Property Casualty Insurance Association PAC,500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,AT&T NC PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Carolina Link Telephone Cooperative PAC,1750,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Carolinas Ready Mixed Concrete Association NC PAC,500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Coca-Cola Consolidated Inc PAC,250,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Committee to Elect Cody Henson,2000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Committee to Elect Wayne Sasser,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Communication Workers of America - COPE PCC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Credit Union PAC of NC,500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,CSX Good Government Fund,750,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,CVS Health PAC,750,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Dan Blue Jr,2500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Dominion Energy Inc PAC,2000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Duke Energy Corp PAC,6400,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,East Carolina Anesthesia PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Eastern Band of Cherokee Indians,5400,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Enterprise Holdings Inc PAC,2000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Erie Indemnity Company PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,General Motors Company PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,GlaxoSmithKline LLC PAC,750,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Health Network Solutions PAC,500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Independent Insurance Agents of NC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,International Paper PAC,500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,JM Family Enterprises Inc PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Julia C. Howard for House,228,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Liberty Mutual Insurance Company PAC,500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Lowe's Comp Inc. PAC,250,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Lumen Technologies Inc PAC,1250,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,National Federation of Independent Business NC PAC,503.92,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Nationwide Carolina Political Participation Fund,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC American Nurses Association PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Associates of CPAs PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Association of Electric Cooperatives Rural Electric Action Program,1200,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Association of Insurance and Financial Advisors PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Association of Nurse Anesthetists,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Association of Private Investigators PAC,125,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Association of Realtors PAC,5000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Association of Student Financial Aid Administrators PAC,3000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Auto Dealers Accociation PAC,1020,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Bankers Association PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Beer & Wine Wholesalers Association PAC,1500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Chiropractic Association Inc PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Dental Society PAC,3000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Home Builders Association PAC,2000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Hospital Association PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Manufactured & Modular Homebuilders Association PAC,1000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC State Optometric Society PAC,500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,NC Veterinary Medical Association,2000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,"PepsiCo, Inc Concerned Citizens Fund",250,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Resident Lenders of NC PAC,500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,State Employees Association of NC PAC,1500,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,UnitedHealth Group Inc PAC,2000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Verizon Good Government Club of NC,750,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Wells Fargo and Company NC Employees Good Government Fund,3000,90772,R,Catawba,1999,89,NA
Representative District 89,Mitchell S. Setzer,Windstream Corp PAC,250,90772,R,Catawba,1999,89,NA
Representative District 9,Brian Farkas,American Federation of State County and Municipal Employees (AFSCME-PEOPLE),3000,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Brian Turner for NC House,2500,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Butterfield for Congress,1000,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Calabria for Wake,100,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Calvin Mercer Campaign for Mayor,400,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Collective Impact PAC,1136.36,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Cynthia for NC,250,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Democratic Women of Pitt County,250,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Donna Whitley for Mayor,250,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,End Citizens United,5400,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Flippable Federal PAC,5400,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Friends of David Ladley Swanson,5500,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Friends of Matt Hughes,50,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Future Now Fund PAC,5400,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Harrison for House,250,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Marcia Morey Campaign,250,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,National Democratic Redistricting PAC,5400,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,NC American Nurses Association PAC,1000,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,NC Association of Educators,700,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,NC Association of Nurse Anesthetists,6900,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,NC Democratic Party,367.74,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,NC House Democratic Caucus,190321.48,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,NC Sierra Club PAC,3000,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Now or Never NC,5843.26,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Our States Matter PAC,5390,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Planned Parenthood Action PAC NC,2000,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Sarah for NC,250,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Sister District Project,183.4,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,State Employees Association of NC PAC,1000,776728,D,Pitt,1-Jan-21,9,NA
Representative District 9,Brian Farkas,Work for Democracy,5400,776728,D,Pitt,1-Jan-21,9,NA
Representative District 90,Sarah Stevens,Alleghany County Republican Party,400,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,American Council of Engineering Companies,1000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,AT&T NC PAC,1000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Bayada Home Health Care Inc NC PAC,550,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Blue Cross & Blue Shield of NC Employees PAC,4500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Carolina Link Telephone Cooperative PAC,2750,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Charter Communications NC PAC,1000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Coca-Cola Consolidated Inc PAC,500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Committee to Elect Republican Women,5000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Credit Union PAC of NC,500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,CSX Good Government Fund,250,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Dominion Energy Inc PAC,2000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Duke Energy Corp PAC,6400,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Eastern Band of Cherokee Indians,5400,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Enterprise Holdings Inc PAC,500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,FedEx Corporation PAC,1000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Friends of Forestry PAC,1000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Lumen Technologies Inc PAC,1250,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,McGuireWoods Federal PAC Fund,4000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,McHenry for Congress,250,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Advocates for Justice PAC,5400,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC American Nurses Association PAC,1500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Association of Electric Cooperatives Rural Electric Action Program,7400,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Association of Nurse Anesthetists,5000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Association of Private Investigators PAC,125,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Association of Realtors PAC,3000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Auto Dealers Accociation PAC,3020,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Bankers Association PAC,1000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Beer & Wine Wholesalers Association PAC,2000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Dental Society PAC,3000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Farm Bureau Federation Inc PAC,2700,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Health Care Facilities Association PAC,3000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Home Builders Association PAC,2000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Hospital Association PAC,2000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Land Title Association PAC,1000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Merchants PAC Inc,250,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Pork Council PAC,500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,NC Veterinary Medical Association,1500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Nexsen Pruet NC PAC,500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Pfizer Inc PAC,1000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Reynolds American Inc PAC,1500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Wells Fargo and Company NC Employees Good Government Fund,2000,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 90,Sarah Stevens,Weyerhaeuser Company PAC,500,141380,R,"Alleghany, Surry, Wilkes",2009,90,NA
Representative District 91,Kyle Hall,AT&T NC PAC,1000,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,BB&T Corp,5400,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,Blue Cross & Blue Shield of NC Employees PAC,3500,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,Carolina Link Telephone Cooperative PAC,1250,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,Charter Communications NC PAC,2000,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,Committee to Elect Sonya Cox,50,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,CVS Health PAC,250,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,Dominion Energy Inc PAC,1000,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,Doubletree - Brownstone,50,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,Eastern Band of Cherokee Indians,5400,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,Greensboro Orthopaedics PAC,500,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,McGuireWoods Federal PAC Fund,1250,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,McHenry for Congress,1000,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,National Federation of Independent Business NC PAC,3.92,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,Nationwide Carolina Political Participation Fund,500,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,NC Association of Electric Cooperatives Rural Electric Action Program,500,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,NC Association of Insurance and Financial Advisors PAC,500,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
Representative District 91,Kyle Hall,NC Association of Private Investigators PAC,125,112332,R,"Rockingham, Stokes, Surry",23-Nov-15,91,NA
